timestamp,proton_velocity,proton_density,proton_temperature,proton_flux
2025-11-10 00:14:35.762,,3.4372166650941716,,
2025-11-10 00:14:40.762,,3.360528357397363,,
2025-11-10 00:14:45.763,,3.335548909323601,,
2025-11-10 00:14:50.763,,3.356151051992132,,
2025-11-10 00:14:55.763,,3.5595862588335017,,
2025-11-10 00:15:00.763,,3.5164916301468194,,
2025-11-10 00:15:05.763,,3.556967894618755,,
2025-11-10 00:15:10.763,,3.4608850231043853,,
2025-11-10 00:15:15.763,,-1e+31,,
2025-11-10 00:15:20.763,,3.5162864891941896,,
2025-11-10 00:15:25.763,,3.5113346501011207,,
2025-11-10 00:15:30.763,,3.569234138713048,,
2025-11-10 00:15:35.763,,3.522838913332849,,
2025-11-10 00:15:40.763,,3.471264036071146,,
2025-11-10 00:15:45.763,,3.3908256462006596,,
2025-11-10 00:15:50.763,,3.4582968623266512,,
2025-11-10 00:15:55.763,,3.433420173706609,,
2025-11-10 00:16:00.763,,3.4994712947551916,,
2025-11-10 00:16:05.763,,3.5337726010702997,,
2025-11-10 00:16:10.763,,-1e+31,,
2025-11-10 00:16:15.763,,-1e+31,,
2025-11-10 00:16:20.763,,-1e+31,,
2025-11-10 00:16:25.763,,3.3964984805246567,,
2025-11-10 00:16:30.763,,3.3827607370831383,,
2025-11-10 00:16:35.763,,3.3670452058038474,,
2025-11-10 00:16:40.763,,3.4891998416350485,,
2025-11-10 00:16:45.764,,3.512548096966391,,
2025-11-10 00:16:50.764,,3.539564563351108,,
2025-11-10 00:16:55.764,,-1e+31,,
2025-11-10 00:17:00.764,,-1e+31,,
2025-11-10 00:17:05.764,,-1e+31,,
2025-11-10 00:17:10.764,,-1e+31,,
2025-11-10 00:17:15.764,,-1e+31,,
2025-11-10 00:17:20.764,,-1e+31,,
2025-11-10 00:17:25.764,,-1e+31,,
2025-11-10 00:17:30.764,,-1e+31,,
2025-11-10 00:17:35.764,,-1e+31,,
2025-11-10 00:17:40.764,,-1e+31,,
2025-11-10 00:17:45.764,,-1e+31,,
2025-11-10 00:17:50.764,,-1e+31,,
2025-11-10 00:17:55.764,,3.362976416194956,,
2025-11-10 00:18:00.764,,-1e+31,,
2025-11-10 00:18:05.764,,-1e+31,,
2025-11-10 00:18:10.764,,-1e+31,,
2025-11-10 00:18:15.764,,-1e+31,,
2025-11-10 00:18:20.764,,-1e+31,,
2025-11-10 00:18:25.764,,-1e+31,,
2025-11-10 00:18:30.764,,-1e+31,,
2025-11-10 00:18:35.764,,-1e+31,,
2025-11-10 00:18:40.764,,-1e+31,,
2025-11-10 00:18:45.764,,-1e+31,,
2025-11-10 00:18:50.765,,-1e+31,,
2025-11-10 00:18:55.765,,-1e+31,,
2025-11-10 00:19:00.765,,-1e+31,,
2025-11-10 00:19:05.765,,-1e+31,,
2025-11-10 00:19:10.765,,-1e+31,,
2025-11-10 00:19:15.765,,-1e+31,,
2025-11-10 00:19:20.765,,-1e+31,,
2025-11-10 00:19:25.765,,-1e+31,,
2025-11-10 00:19:30.765,,-1e+31,,
2025-11-10 00:19:35.765,,-1e+31,,
2025-11-10 00:19:40.765,,-1e+31,,
2025-11-10 00:19:45.765,,-1e+31,,
2025-11-10 00:19:50.765,,-1e+31,,
2025-11-10 00:19:55.765,,-1e+31,,
2025-11-10 00:20:00.765,,-1e+31,,
2025-11-10 00:20:05.765,,-1e+31,,
2025-11-10 00:20:10.765,,-1e+31,,
2025-11-10 00:20:15.765,,-1e+31,,
2025-11-10 00:20:20.765,,-1e+31,,
2025-11-10 00:20:25.765,,-1e+31,,
2025-11-10 00:20:30.766,,-1e+31,,
2025-11-10 00:20:35.765,,-1e+31,,
2025-11-10 00:20:40.766,,-1e+31,,
2025-11-10 00:20:45.766,,-1e+31,,
2025-11-10 00:20:50.766,,-1e+31,,
2025-11-10 00:20:55.766,,-1e+31,,
2025-11-10 00:21:00.766,,-1e+31,,
2025-11-10 00:21:05.766,,-1e+31,,
2025-11-10 00:21:10.766,,-1e+31,,
2025-11-10 00:21:15.766,,-1e+31,,
2025-11-10 00:21:20.766,,-1e+31,,
2025-11-10 00:21:25.766,,-1e+31,,
2025-11-10 00:21:30.766,,-1e+31,,
2025-11-10 00:21:35.766,,-1e+31,,
2025-11-10 00:21:40.766,,-1e+31,,
2025-11-10 00:21:45.766,,-1e+31,,
2025-11-10 00:21:50.766,,-1e+31,,
2025-11-10 00:21:55.766,,-1e+31,,
2025-11-10 00:22:00.766,,-1e+31,,
2025-11-10 00:22:05.766,,-1e+31,,
2025-11-10 00:22:10.766,,-1e+31,,
2025-11-10 00:22:15.766,,-1e+31,,
2025-11-10 00:22:20.766,,-1e+31,,
2025-11-10 00:22:25.766,,-1e+31,,
2025-11-10 00:22:30.766,,-1e+31,,
2025-11-10 00:22:35.767,,-1e+31,,
2025-11-10 00:22:40.767,,-1e+31,,
2025-11-10 00:22:45.767,,-1e+31,,
2025-11-10 00:22:50.767,,-1e+31,,
2025-11-10 00:22:55.767,,-1e+31,,
2025-11-10 00:23:00.767,,-1e+31,,
2025-11-10 00:23:05.767,,-1e+31,,
2025-11-10 00:23:10.767,,-1e+31,,
2025-11-10 00:23:15.767,,-1e+31,,
2025-11-10 00:23:20.767,,-1e+31,,
2025-11-10 00:23:25.767,,3.398553771567749,,
2025-11-10 00:23:30.767,,-1e+31,,
2025-11-10 00:23:35.767,,-1e+31,,
2025-11-10 00:23:40.767,,-1e+31,,
2025-11-10 00:23:45.767,,-1e+31,,
2025-11-10 00:23:50.767,,-1e+31,,
2025-11-10 00:23:55.767,,-1e+31,,
2025-11-10 00:24:00.767,,-1e+31,,
2025-11-10 00:24:05.767,,-1e+31,,
2025-11-10 00:24:10.767,,-1e+31,,
2025-11-10 00:24:15.767,,-1e+31,,
2025-11-10 00:24:20.767,,-1e+31,,
2025-11-10 00:24:25.767,,3.4034087985022707,,
2025-11-10 00:24:30.767,,-1e+31,,
2025-11-10 00:24:35.768,,3.391300406725017,,
2025-11-10 00:24:40.768,,-1e+31,,
2025-11-10 00:24:45.768,,3.4299139613632468,,
2025-11-10 00:24:50.768,,-1e+31,,
2025-11-10 00:24:55.768,,-1e+31,,
2025-11-10 00:25:00.768,,3.4708715420964467,,
2025-11-10 00:25:05.768,,3.4238227569870667,,
2025-11-10 00:25:10.768,,3.4193534400715047,,
2025-11-10 00:25:15.768,,3.3010244087236735,,
2025-11-10 00:25:20.768,,-1e+31,,
2025-11-10 00:25:25.768,,-1e+31,,
2025-11-10 00:25:30.768,,-1e+31,,
2025-11-10 00:25:35.768,,-1e+31,,
2025-11-10 00:25:40.768,,-1e+31,,
2025-11-10 00:25:45.768,,3.2890817785837467,,
2025-11-10 00:25:50.768,,3.2511977558853373,,
2025-11-10 00:25:55.768,,-1e+31,,
2025-11-10 00:26:00.768,,-1e+31,,
2025-11-10 00:26:05.768,,-1e+31,,
2025-11-10 00:26:10.768,,3.3075319858020165,,
2025-11-10 00:26:15.768,,-1e+31,,
2025-11-10 00:26:20.768,,3.302048476581537,,
2025-11-10 00:26:25.768,,3.2991582815067444,,
2025-11-10 00:26:30.769,,3.2604808135301626,,
2025-11-10 00:26:35.769,,-1e+31,,
2025-11-10 00:26:40.769,,3.2549970961864774,,
2025-11-10 00:26:45.769,,-1e+31,,
2025-11-10 00:26:50.769,,-1e+31,,
2025-11-10 00:26:55.769,,-1e+31,,
2025-11-10 00:27:00.769,,-1e+31,,
2025-11-10 00:27:05.769,,3.2306565399630016,,
2025-11-10 00:27:10.769,,-1e+31,,
2025-11-10 00:27:15.769,,-1e+31,,
2025-11-10 00:27:20.769,,-1e+31,,
2025-11-10 00:27:25.769,,3.227236176307493,,
2025-11-10 00:27:30.769,,-1e+31,,
2025-11-10 00:27:35.769,,-1e+31,,
2025-11-10 00:27:40.769,,-1e+31,,
2025-11-10 00:27:45.769,,-1e+31,,
2025-11-10 00:27:50.769,,-1e+31,,
2025-11-10 00:27:55.769,,-1e+31,,
2025-11-10 00:28:00.769,,-1e+31,,
2025-11-10 00:28:05.769,,-1e+31,,
2025-11-10 00:28:10.769,,-1e+31,,
2025-11-10 00:28:15.769,,-1e+31,,
2025-11-10 00:28:20.769,,-1e+31,,
2025-11-10 00:28:25.770,,-1e+31,,
2025-11-10 00:28:30.770,,-1e+31,,
2025-11-10 00:28:35.770,,-1e+31,,
2025-11-10 00:28:40.770,,-1e+31,,
2025-11-10 00:28:45.770,,-1e+31,,
2025-11-10 00:28:50.770,,-1e+31,,
2025-11-10 00:28:55.770,,-1e+31,,
2025-11-10 00:29:00.770,,-1e+31,,
2025-11-10 00:29:05.770,,-1e+31,,
2025-11-10 00:29:10.770,,-1e+31,,
2025-11-10 00:29:15.770,,-1e+31,,
2025-11-10 00:29:20.770,,-1e+31,,
2025-11-10 00:29:25.770,,-1e+31,,
2025-11-10 00:29:30.770,,-1e+31,,
2025-11-10 00:29:35.770,,-1e+31,,
2025-11-10 00:29:40.770,,-1e+31,,
2025-11-10 00:29:45.770,,-1e+31,,
2025-11-10 00:29:50.770,,-1e+31,,
2025-11-10 00:29:55.770,,-1e+31,,
2025-11-10 00:30:00.770,,-1e+31,,
2025-11-10 00:30:05.770,,-1e+31,,
2025-11-10 00:30:10.770,,-1e+31,,
2025-11-10 00:30:15.770,,-1e+31,,
2025-11-10 00:30:20.770,,-1e+31,,
2025-11-10 00:30:25.770,,3.3508339317867906,,
2025-11-10 00:30:30.770,,-1e+31,,
2025-11-10 00:30:35.771,,-1e+31,,
2025-11-10 00:30:40.771,,-1e+31,,
2025-11-10 00:30:45.771,,-1e+31,,
2025-11-10 00:30:50.771,,-1e+31,,
2025-11-10 00:30:55.771,,-1e+31,,
2025-11-10 00:31:00.771,,-1e+31,,
2025-11-10 00:31:05.771,,-1e+31,,
2025-11-10 00:31:10.771,,-1e+31,,
2025-11-10 00:31:15.771,,-1e+31,,
2025-11-10 00:31:20.771,,-1e+31,,
2025-11-10 00:31:25.771,,-1e+31,,
2025-11-10 00:31:30.771,,-1e+31,,
2025-11-10 00:31:35.771,,-1e+31,,
2025-11-10 00:31:40.771,,-1e+31,,
2025-11-10 00:31:45.771,,-1e+31,,
2025-11-10 00:31:50.771,,-1e+31,,
2025-11-10 00:31:55.771,,-1e+31,,
2025-11-10 00:32:00.771,,-1e+31,,
2025-11-10 00:32:05.771,,-1e+31,,
2025-11-10 00:32:10.771,,-1e+31,,
2025-11-10 00:32:15.771,,-1e+31,,
2025-11-10 00:32:20.772,,-1e+31,,
2025-11-10 00:32:25.772,,-1e+31,,
2025-11-10 00:32:30.772,,-1e+31,,
2025-11-10 00:32:35.772,,-1e+31,,
2025-11-10 00:32:40.772,,-1e+31,,
2025-11-10 00:32:45.772,,-1e+31,,
2025-11-10 00:32:50.772,,-1e+31,,
2025-11-10 00:32:55.772,,-1e+31,,
2025-11-10 00:33:00.772,,-1e+31,,
2025-11-10 00:33:05.772,,-1e+31,,
2025-11-10 00:33:10.772,,-1e+31,,
2025-11-10 00:33:15.772,,-1e+31,,
2025-11-10 00:33:20.772,,-1e+31,,
2025-11-10 00:33:25.772,,-1e+31,,
2025-11-10 00:33:30.772,,-1e+31,,
2025-11-10 00:33:35.772,,-1e+31,,
2025-11-10 00:33:40.772,,-1e+31,,
2025-11-10 00:33:45.772,,-1e+31,,
2025-11-10 00:33:50.772,,-1e+31,,
2025-11-10 00:33:55.772,,-1e+31,,
2025-11-10 00:34:00.772,,-1e+31,,
2025-11-10 00:34:05.772,,-1e+31,,
2025-11-10 00:34:10.772,,-1e+31,,
2025-11-10 00:34:15.772,,-1e+31,,
2025-11-10 00:34:20.773,,-1e+31,,
2025-11-10 00:34:25.773,,-1e+31,,
2025-11-10 00:34:30.773,,-1e+31,,
2025-11-10 00:34:35.773,,-1e+31,,
2025-11-10 00:34:40.773,,-1e+31,,
2025-11-10 00:34:45.773,,-1e+31,,
2025-11-10 00:34:50.773,,-1e+31,,
2025-11-10 00:34:55.773,,-1e+31,,
2025-11-10 00:35:00.773,,-1e+31,,
2025-11-10 00:35:05.773,,-1e+31,,
2025-11-10 00:35:10.773,,-1e+31,,
2025-11-10 00:35:15.773,,-1e+31,,
2025-11-10 00:35:20.773,,-1e+31,,
2025-11-10 00:35:25.773,,-1e+31,,
2025-11-10 00:35:30.773,,-1e+31,,
2025-11-10 00:35:35.773,,-1e+31,,
2025-11-10 00:35:40.773,,-1e+31,,
2025-11-10 00:35:45.773,,-1e+31,,
2025-11-10 00:35:50.773,,-1e+31,,
2025-11-10 00:35:55.773,,-1e+31,,
2025-11-10 00:36:00.773,,-1e+31,,
2025-11-10 00:36:05.773,,-1e+31,,
2025-11-10 00:36:10.773,,-1e+31,,
2025-11-10 00:36:15.773,,-1e+31,,
2025-11-10 00:36:20.774,,-1e+31,,
2025-11-10 00:36:25.773,,-1e+31,,
2025-11-10 00:36:30.774,,-1e+31,,
2025-11-10 00:36:35.774,,-1e+31,,
2025-11-10 00:36:40.774,,-1e+31,,
2025-11-10 00:36:45.774,,-1e+31,,
2025-11-10 00:36:50.774,,-1e+31,,
2025-11-10 00:36:55.774,,-1e+31,,
2025-11-10 00:37:00.774,,-1e+31,,
2025-11-10 00:37:05.774,,-1e+31,,
2025-11-10 00:37:10.774,,-1e+31,,
2025-11-10 00:37:15.774,,-1e+31,,
2025-11-10 00:37:20.774,,-1e+31,,
2025-11-10 00:37:25.774,,-1e+31,,
2025-11-10 00:37:30.774,,3.0244435727503354,,
2025-11-10 00:37:35.774,,-1e+31,,
2025-11-10 00:37:40.774,,-1e+31,,
2025-11-10 00:37:45.774,,-1e+31,,
2025-11-10 00:37:50.774,,-1e+31,,
2025-11-10 00:37:55.774,,-1e+31,,
2025-11-10 00:38:00.774,,-1e+31,,
2025-11-10 00:38:05.774,,-1e+31,,
2025-11-10 00:38:10.774,,-1e+31,,
2025-11-10 00:38:15.775,,-1e+31,,
2025-11-10 00:38:20.774,,-1e+31,,
2025-11-10 00:38:25.775,,-1e+31,,
2025-11-10 00:38:30.775,,-1e+31,,
2025-11-10 00:38:35.775,,-1e+31,,
2025-11-10 00:38:40.775,,-1e+31,,
2025-11-10 00:38:45.775,,-1e+31,,
2025-11-10 00:38:50.775,,-1e+31,,
2025-11-10 00:38:55.775,,-1e+31,,
2025-11-10 00:39:00.775,,-1e+31,,
2025-11-10 00:39:05.775,,-1e+31,,
2025-11-10 00:39:10.775,,-1e+31,,
2025-11-10 00:39:15.775,,-1e+31,,
2025-11-10 00:39:20.775,,-1e+31,,
2025-11-10 00:39:25.775,,-1e+31,,
2025-11-10 00:39:30.775,,-1e+31,,
2025-11-10 00:39:35.775,,-1e+31,,
2025-11-10 00:39:40.775,,3.811014121547374,,
2025-11-10 00:39:45.775,,3.948905558060682,,
2025-11-10 00:39:50.775,,-1e+31,,
2025-11-10 00:39:55.775,,3.9338121714627565,,
2025-11-10 00:40:00.775,,3.7504574110889397,,
2025-11-10 00:40:05.775,,-1e+31,,
2025-11-10 00:40:10.775,,-1e+31,,
2025-11-10 00:40:15.776,,-1e+31,,
2025-11-10 00:40:20.776,,-1e+31,,
2025-11-10 00:40:25.776,,-1e+31,,
2025-11-10 00:40:30.776,,-1e+31,,
2025-11-10 00:40:35.776,,3.8395675027233134,,
2025-11-10 00:40:40.776,,3.862314217117108,,
2025-11-10 00:40:45.776,,-1e+31,,
2025-11-10 00:40:50.776,,-1e+31,,
2025-11-10 00:40:55.776,,3.819179122864454,,
2025-11-10 00:41:00.776,,-1e+31,,
2025-11-10 00:41:05.776,,-1e+31,,
2025-11-10 00:41:10.776,,-1e+31,,
2025-11-10 00:41:15.776,,3.754956753657746,,
2025-11-10 00:41:20.776,,-1e+31,,
2025-11-10 00:41:25.776,,-1e+31,,
2025-11-10 00:41:30.776,,-1e+31,,
2025-11-10 00:41:35.776,,-1e+31,,
2025-11-10 00:41:40.776,,-1e+31,,
2025-11-10 00:41:45.776,,-1e+31,,
2025-11-10 00:41:50.776,,-1e+31,,
2025-11-10 00:41:55.776,,-1e+31,,
2025-11-10 00:42:00.776,,-1e+31,,
2025-11-10 00:42:05.776,,-1e+31,,
2025-11-10 00:42:10.776,,-1e+31,,
2025-11-10 00:42:15.777,,3.666305273820416,,
2025-11-10 00:42:20.776,,3.638893892779622,,
2025-11-10 00:42:25.777,,-1e+31,,
2025-11-10 00:42:30.777,,-1e+31,,
2025-11-10 00:42:35.777,,-1e+31,,
2025-11-10 00:42:40.777,,-1e+31,,
2025-11-10 00:42:45.777,,-1e+31,,
2025-11-10 00:42:50.777,,-1e+31,,
2025-11-10 00:42:55.777,,-1e+31,,
2025-11-10 00:43:00.777,,-1e+31,,
2025-11-10 00:43:05.777,,3.742141986251353,,
2025-11-10 00:43:10.777,,3.928657808369859,,
2025-11-10 00:43:15.777,,-1e+31,,
2025-11-10 00:43:20.777,,3.7760925265742418,,
2025-11-10 00:43:25.777,,3.792431734517343,,
2025-11-10 00:43:30.777,,3.960215873662378,,
2025-11-10 00:43:35.777,,4.125548736010538,,
2025-11-10 00:43:40.777,,-1e+31,,
2025-11-10 00:43:45.777,,4.010274105002822,,
2025-11-10 00:43:50.777,,3.809513444428231,,
2025-11-10 00:43:55.777,,3.871707966769233,,
2025-11-10 00:44:00.777,,4.0692770282338575,,
2025-11-10 00:44:05.777,,3.979121448183159,,
2025-11-10 00:44:10.778,,3.8705375930039083,,
2025-11-10 00:44:15.777,,3.759768447803368,,
2025-11-10 00:44:20.778,,3.8888201170850487,,
2025-11-10 00:44:25.778,,-1e+31,,
2025-11-10 00:44:30.778,,3.940555219287509,,
2025-11-10 00:44:35.778,,3.927203573908214,,
2025-11-10 00:44:40.778,,3.9705146629166332,,
2025-11-10 00:44:45.778,,3.9978373863530767,,
2025-11-10 00:44:50.778,,3.751630396973273,,
2025-11-10 00:44:55.778,,3.9235850498908897,,
2025-11-10 00:45:00.778,,3.9923371210626395,,
2025-11-10 00:45:05.778,,4.016427928406311,,
2025-11-10 00:45:10.778,,3.9979004562553127,,
2025-11-10 00:45:15.778,,4.075517419820097,,
2025-11-10 00:45:20.778,,4.101363279495253,,
2025-11-10 00:45:25.778,,3.8349850087445003,,
2025-11-10 00:45:30.778,,3.9581347168603687,,
2025-11-10 00:45:35.778,,3.6931003533332327,,
2025-11-10 00:45:40.778,,3.835249515300491,,
2025-11-10 00:45:45.778,,3.801399038322126,,
2025-11-10 00:45:50.778,,-1e+31,,
2025-11-10 00:45:55.778,,3.7292092371624492,,
2025-11-10 00:46:00.778,,3.9227641712232613,,
2025-11-10 00:46:05.779,,3.7904422498157717,,
2025-11-10 00:46:10.779,,-1e+31,,
2025-11-10 00:46:15.779,,3.816295721630963,,
2025-11-10 00:46:20.779,,-1e+31,,
2025-11-10 00:46:25.779,,-1e+31,,
2025-11-10 00:46:30.779,,3.8904698860205142,,
2025-11-10 00:46:35.779,,3.8918140850004783,,
2025-11-10 00:46:40.779,,3.8607943981953,,
2025-11-10 00:46:45.779,,-1e+31,,
2025-11-10 00:46:50.779,,-1e+31,,
2025-11-10 00:46:55.779,,-1e+31,,
2025-11-10 00:47:00.779,,-1e+31,,
2025-11-10 00:47:05.779,,-1e+31,,
2025-11-10 00:47:10.779,,-1e+31,,
2025-11-10 00:47:15.779,,3.806404033146412,,
2025-11-10 00:47:20.779,,-1e+31,,
2025-11-10 00:47:25.779,,3.974891732948401,,
2025-11-10 00:47:30.779,,3.661290595650096,,
2025-11-10 00:47:35.779,,3.94828666065192,,
2025-11-10 00:47:40.779,,-1e+31,,
2025-11-10 00:47:45.779,,3.9713029876043042,,
2025-11-10 00:47:50.779,,-1e+31,,
